Year,Rank,Distributor,Movies,1995 Gross,Tickets,Share
2019,33,IFC Films,23,"$6,501,073","709,713",0.06
2019,34,101 Studios,1,"$5,978,673","652,693",0.05
2019,35,Magnolia Pictures,19,"$5,817,737","635,114",0.05
2019,36,OTL Releasing,1,"$5,215,062","569,330",0.05
2019,37,CBS Films,2,"$5,004,377","546,328",0.04
2019,38,PackYourBag Films,3,"$4,292,412","468,603",0.04
2019,39,Reliance Entertainment,3,"$3,718,080","405,902",0.03
2019,40,ShortsHD,1,"$3,531,093","385,490",0.03
2019,41,Entertainment One,3,"$2,908,613","317,533",0.03
2019,42,GKIDS,10,"$2,791,090","304,701",0.02
2019,43,CJ Entertainment,7,"$2,775,233","302,971",0.02
2019,44,IMAX Films,2,"$2,666,106","291,059",0.02
2019,45,ArtAffects,2,"$2,017,106","220,207",0.02
2019,46,Kino Lorber,21,"$1,874,952","204,679",0.02
2019,47,Zee Studios,1,"$1,861,000","203,165",0.02
2019,48,Indican Pictures,19,"$1,573,192","171,735",0.01
2019,49,Area 23a,1,"$1,444,604","157,707",0.01
2019,50,Self Distributed,8,"$1,326,497","144,811",0.01
2019,51,Music Box Films,8,"$1,293,077","141,162",0.01
2019,52,Atlas Distribution,3,"$1,277,590","139,473",0.01
2019,53,Purdie Distribution,2,"$1,272,998","138,972",0.01
2019,54,Abramorama Films,11,"$1,225,214","133,751",0.01
2019,55,Gunpowder & Sky,3,"$1,055,051","115,178",0.01
2019,56,Cohen Media Group,9,"$993,648","108,473",0.01
2019,57,China Lion Film Distribution,5,"$943,533","103,003",0.01
2019,58,The Orchard,4,"$886,803","96,810",0.01
2019,59,Oscilloscope Pictures,10,"$846,907","92,450",0.01
2019,60,Gravitas Ventures,4,"$811,345","88,572",0.01
2019,61,New Line,1,"$786,249","85,835",0.01
2019,62,1091 Media,5,"$734,336","80,165",0.01
2019,63,ESX Entertainment,1,"$725,042","79,153",0.01
2019,64,Briarcliffe Entertainment,1,"$700,261","76,447",0.01
2019,65,PBS Distribution,2,"$644,450","70,354",0.01
2019,66,Blue Fox Entertainment,5,"$544,066","59,393",0.00
2019,67,The Ciesla Foundation,1,"$519,525","56,716",0.00
2019,68,P12 Films,1,"$481,924","52,611",0.00
2019,69,Film Movement,19,"$430,642","47,004",0.00
2019,70,Ledafilms,1,"$400,498","43,722",0.00
2019,71,Strand,9,"$367,998","40,169",0.00
2019,72,BritBox,1,"$299,745","32,723",0.00
2019,73,Zeitgeist,7,"$295,839","32,294",0.00
2019,74,Janus Films,7,"$268,489","29,308",0.00
2019,75,Film Arcade,2,"$263,665","28,783",0.00
2019,76,Good Deed Entertainment,2,"$256,255","27,975",0.00
2019,77,RLJ Entertainment,1,"$252,293","27,542",0.00
2019,78,Smith Global Media,1,"$251,917","27,501",0.00
2019,79,Eros Entertainment,1,"$227,714","24,859",0.00
2019,80,Distrib Films,6,"$219,330","23,941",0.00
2019,81,Cinema Guild,9,"$212,901","23,239",0.00
2019,82,Five & Two Pictures,1,"$207,663","22,671",0.00
2019,83,Santa Rita Film Co,1,"$204,881","22,366",0.00
2019,84,O’Malley Creadon Productions,1,"$204,709","22,348",0.00
2019,85,Quartet Films,1,"$189,718","20,711",0.00
2019,86,Variance Films,1,"$175,559","19,165",0.00
2019,87,Rialto Pictures,4,"$154,095","16,821",0.00
2019,88,Continental Distributing,1,"$148,557","16,218",0.00
2019,89,Sundance Selects,1,"$145,626","15,898",0.00
2019,90,Academy Entertainment,1,"$125,677","13,720",0.00
2019,91,Dada Films,1,"$99,958","10,912",0.00
2019,92,Citadel,1,"$86,858","9,482",0.00
2019,93,Matson,2,"$84,732","9,249",0.00
2019,94,GVN Releasing,1,"$83,891","9,158",0.00
2019,95,Franklin Media,1,"$80,868","8,828",0.00
2019,96,Nocturnal Features,2,"$72,000","7,860",0.00
2019,97,Round Hill Media,1,"$71,609","7,817",0.00
2019,98,Shudder,1,"$52,406","5,721",0.00
2019,99,Utopia,1,"$50,250","5,485",0.00
2019,100,Lurker Films,1,"$50,168","5,476",0.00
2019,101,First Run Features,5,"$47,641","5,198",0.00
2019,102,Big World Pictures,3,"$47,615","5,197",0.00
2019,103,National Geographic Entertainment,1,"$45,096","4,923",0.00
2019,104,Grasshopper Film,2,"$43,916","4,794",0.00
2019,105,Freestyle Releasing,1,"$43,059","4,700",0.00
2019,106,Screen Media Films,2,"$35,246","3,847",0.00
2019,107,in8 Releasing,1,"$32,413","3,538",0.00
2019,108,Altered Innocence,1,"$31,969","3,490",0.00
2019,109,IFC Midnight,1,"$28,611","3,123",0.00
2019,110,KimStim,2,"$27,229","2,972",0.00
2019,111,Monument Releasing,2,"$25,689","2,804",0.00
2019,112,Cinema Libre,3,"$18,593","2,028",0.00
2019,113,Joma Films,1,"$18,356","2,003",0.00
2019,114,Excel Entertainment,1,"$17,405","1,900",0.00
2019,115,Vertical Entertainment,1,"$14,500","1,582",0.00
2019,116,Super LTD,1,"$13,688","1,494",0.00
2019,117,Doppelganger Releasing,1,"$13,253","1,446",0.00
2019,118,Arthur Davis Associates,1,"$9,934","1,084",0.00
2019,119,Arrow Releasing,1,"$8,320",908,0.00
2019,120,Samuel Goldwyn Films,1,"$7,710",841,0.00
2019,121,Breakthrough Entertainment,1,"$7,692",839,0.00
2019,122,CFI,1,"$6,745",736,0.00
2019,123,Zipporah,1,"$5,738",626,0.00
2019,124,Putnam Square Films,1,"$5,633",614,0.00
2019,125,International Film Circuit,1,"$5,006",546,0.00
2019,126,Shout! Factory,1,"$4,332",472,0.00
2019,127,Sumbadhat Productions,1,"$3,919",427,0.00
2019,128,Producers Releasing Corporation,1,"$1,540",168,0.00
2019,129,Fleetwood Films,1,$437,47,0.00
